,start_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,average_daily_rides,postal_code
0,523,W 38 St & 8 Ave,W 20 St & 7 Ave,40.75466591,-73.99138152,7.785714285714286,10018
1,523,W 38 St & 8 Ave,E 43 St & 2 Ave,40.75466591,-73.99138152,7.785714285714286,10018
2,523,W 38 St & 8 Ave,Pershing Square N,40.75466591,-73.99138152,7.785714285714286,10018
3,523,W 38 St & 8 Ave,E 33 St & 5 Ave,40.75466591,-73.99138152,7.785714285714286,10018
4,523,W 38 St & 8 Ave,E 39 St & 2 Ave,40.75466591,-73.99138152,7.785714285714286,10018
5,523,W 38 St & 8 Ave,Cleveland Pl & Spring St,40.75466591,-73.99138152,7.785714285714286,10018
6,523,W 38 St & 8 Ave,Barrow St & Hudson St,40.75466591,-73.99138152,7.785714285714286,10018
7,523,W 38 St & 8 Ave,E 53 St & Madison Ave,40.75466591,-73.99138152,7.785714285714286,10018
8,523,W 38 St & 8 Ave,E 53 St & Lexington Ave,40.75466591,-73.99138152,7.785714285714286,10018
9,523,W 38 St & 8 Ave,E 37 St & Lexington Ave,40.75466591,-73.99138152,7.785714285714286,10018
10,523,W 38 St & 8 Ave,E 11 St & 2 Ave,40.75466591,-73.99138152,7.785714285714286,10018
11,523,W 38 St & 8 Ave,W Houston St & Hudson St,40.75466591,-73.99138152,7.785714285714286,10018
12,523,W 38 St & 8 Ave,W 39 St & 9 Ave,40.75466591,-73.99138152,7.785714285714286,10018
13,523,W 38 St & 8 Ave,W 18 St & 6 Ave,40.75466591,-73.99138152,7.785714285714286,10018
14,523,W 38 St & 8 Ave,9 Ave & W 18 St,40.75466591,-73.99138152,7.785714285714286,10018
15,523,W 38 St & 8 Ave,W 27 St & 7 Ave,40.75466591,-73.99138152,7.785714285714286,10018
16,523,W 38 St & 8 Ave,FDR Drive & E 35 St,40.75466591,-73.99138152,7.785714285714286,10018
17,523,W 38 St & 8 Ave,E 33 St & 1 Ave,40.75466591,-73.99138152,7.785714285714286,10018
18,523,W 38 St & 8 Ave,E 43 St & Vanderbilt Ave,40.75466591,-73.99138152,7.785714285714286,10018
20,523,W 38 St & 8 Ave,MacDougal St & Washington Sq,40.75466591,-73.99138152,7.785714285714286,10018
22,523,W 38 St & 8 Ave,W 49 St & 8 Ave,40.75466591,-73.99138152,7.785714285714286,10018
23,523,W 38 St & 8 Ave,W 22 St & 8 Ave,40.75466591,-73.99138152,7.785714285714286,10018
24,523,W 38 St & 8 Ave,W 25 St & 6 Ave,40.75466591,-73.99138152,7.785714285714286,10018
25,523,W 38 St & 8 Ave,W 29 St & 9 Ave,40.75466591,-73.99138152,7.785714285714286,10018
27,523,W 38 St & 8 Ave,Little West St & 1 Pl,40.75466591,-73.99138152,7.785714285714286,10018
28,523,W 38 St & 8 Ave,E 17 St & Broadway,40.75466591,-73.99138152,7.785714285714286,10018
30,523,W 38 St & 8 Ave,E 27 St & 1 Ave,40.75466591,-73.99138152,7.785714285714286,10018
31,523,W 38 St & 8 Ave,Mercer St & Spring St,40.75466591,-73.99138152,7.785714285714286,10018
32,523,W 38 St & 8 Ave,Broadway & W 49 St,40.75466591,-73.99138152,7.785714285714286,10018
33,523,W 38 St & 8 Ave,8 Ave & W 52 St,40.75466591,-73.99138152,7.785714285714286,10018
34,523,W 38 St & 8 Ave,E 25 St & 2 Ave,40.75466591,-73.99138152,7.785714285714286,10018
35,523,W 38 St & 8 Ave,E 32 St & Park Ave,40.75466591,-73.99138152,7.785714285714286,10018
36,523,W 38 St & 8 Ave,W 43 St & 10 Ave,40.75466591,-73.99138152,7.785714285714286,10018
37,523,W 38 St & 8 Ave,E 11 St & 1 Ave,40.75466591,-73.99138152,7.785714285714286,10018
38,523,W 38 St & 8 Ave,9 Ave & W 14 St,40.75466591,-73.99138152,7.785714285714286,10018
39,523,W 38 St & 8 Ave,Greenwich St & Warren St,40.75466591,-73.99138152,7.785714285714286,10018
40,523,W 38 St & 8 Ave,W 16 St & The High Line,40.75466591,-73.99138152,7.785714285714286,10018
41,523,W 38 St & 8 Ave,W 53 St & 10 Ave,40.75466591,-73.99138152,7.785714285714286,10018
42,523,W 38 St & 8 Ave,W 56 St & 10 Ave,40.75466591,-73.99138152,7.785714285714286,10018
45,523,W 38 St & 8 Ave,W 47 St & 10 Ave,40.75466591,-73.99138152,7.785714285714286,10018
50,523,W 38 St & 8 Ave,W 37 St & 5 Ave,40.75466591,-73.99138152,7.785714285714286,10018
51,523,W 38 St & 8 Ave,E 56 St & 3 Ave,40.75466591,-73.99138152,7.785714285714286,10018
54,523,W 38 St & 8 Ave,Grand Army Plaza & Central Park S,40.75466591,-73.99138152,7.785714285714286,10018
55,523,W 38 St & 8 Ave,E 47 St & Park Ave,40.75466591,-73.99138152,7.785714285714286,10018
56,523,W 38 St & 8 Ave,Broadway & W 58 St,40.75466591,-73.99138152,7.785714285714286,10018
57,523,W 38 St & 8 Ave,State St & Smith St,40.75466591,-73.99138152,7.785714285714286,10018
58,523,W 38 St & 8 Ave,Fulton St & Rockwell Pl,40.75466591,-73.99138152,7.785714285714286,10018
59,523,W 38 St & 8 Ave,W 56 St & 6 Ave,40.75466591,-73.99138152,7.785714285714286,10018
60,523,W 38 St & 8 Ave,W 44 St & 5 Ave,40.75466591,-73.99138152,7.785714285714286,10018
63,523,W 38 St & 8 Ave,Rivington St & Ridge St,40.75466591,-73.99138152,7.785714285714286,10018
64,523,W 38 St & 8 Ave,E 16 St & Irving Pl,40.75466591,-73.99138152,7.785714285714286,10018
65,523,W 38 St & 8 Ave,W 13 St & 6 Ave,40.75466591,-73.99138152,7.785714285714286,10018
67,523,W 38 St & 8 Ave,W 24 St & 7 Ave,40.75466591,-73.99138152,7.785714285714286,10018
68,523,W 38 St & 8 Ave,W 43 St & 6 Ave,40.75466591,-73.99138152,7.785714285714286,10018
69,523,W 38 St & 8 Ave,6 Ave & W 33 St,40.75466591,-73.99138152,7.785714285714286,10018
73,523,W 38 St & 8 Ave,W Broadway & Spring St,40.75466591,-73.99138152,7.785714285714286,10018
76,523,W 38 St & 8 Ave,11 Ave & W 41 St,40.75466591,-73.99138152,7.785714285714286,10018
77,523,W 38 St & 8 Ave,E 58 St & 3 Ave,40.75466591,-73.99138152,7.785714285714286,10018
78,523,W 38 St & 8 Ave,South End Ave & Liberty St,40.75466591,-73.99138152,7.785714285714286,10018
79,523,W 38 St & 8 Ave,Lexington Ave & E 26 St,40.75466591,-73.99138152,7.785714285714286,10018
80,523,W 38 St & 8 Ave,W 51 St & 6 Ave,40.75466591,-73.99138152,7.785714285714286,10018
81,523,W 38 St & 8 Ave,W 59 St & 10 Ave,40.75466591,-73.99138152,7.785714285714286,10018
82,523,W 38 St & 8 Ave,Dean St & 4 Ave,40.75466591,-73.99138152,7.785714285714286,10018
83,523,W 38 St & 8 Ave,Broadway & W 24 St,40.75466591,-73.99138152,7.785714285714286,10018
84,523,W 38 St & 8 Ave,St Marks Pl & 2 Ave,40.75466591,-73.99138152,7.785714285714286,10018
86,523,W 38 St & 8 Ave,Greenwich St & N Moore St,40.75466591,-73.99138152,7.785714285714286,10018
87,523,W 38 St & 8 Ave,Canal St & Rutgers St,40.75466591,-73.99138152,7.785714285714286,10018
88,523,W 38 St & 8 Ave,E 30 St & Park Ave S,40.75466591,-73.99138152,7.785714285714286,10018
89,523,W 38 St & 8 Ave,W 26 St & 8 Ave,40.75466591,-73.99138152,7.785714285714286,10018
91,523,W 38 St & 8 Ave,E 39 St & 3 Ave,40.75466591,-73.99138152,7.785714285714286,10018
93,523,W 38 St & 8 Ave,Broadway & W 60 St,40.75466591,-73.99138152,7.785714285714286,10018
94,523,W 38 St & 8 Ave,Bank St & Hudson St,40.75466591,-73.99138152,7.785714285714286,10018
95,523,W 38 St & 8 Ave,Pershing Square S,40.75466591,-73.99138152,7.785714285714286,10018
99,523,W 38 St & 8 Ave,W 38 St & 8 Ave,40.75466591,-73.99138152,7.785714285714286,10018
100,523,W 38 St & 8 Ave,Broadway & W 32 St,40.75466591,-73.99138152,7.785714285714286,10018
102,523,W 38 St & 8 Ave,1 Ave & E 15 St,40.75466591,-73.99138152,7.785714285714286,10018
105,523,W 38 St & 8 Ave,University Pl & E 14 St,40.75466591,-73.99138152,7.785714285714286,10018
108,523,W 38 St & 8 Ave,Howard St & Centre St,40.75466591,-73.99138152,7.785714285714286,10018
109,523,W 38 St & 8 Ave,E 55 St & Lexington Ave,40.75466591,-73.99138152,7.785714285714286,10018
110,523,W 38 St & 8 Ave,Broadway & W 36 St,40.75466591,-73.99138152,7.785714285714286,10018
111,523,W 38 St & 8 Ave,E 51 St & Lexington Ave,40.75466591,-73.99138152,7.785714285714286,10018
112,523,W 38 St & 8 Ave,Central Park S & 6 Ave,40.75466591,-73.99138152,7.785714285714286,10018
113,523,W 38 St & 8 Ave,E 56 St & Madison Ave,40.75466591,-73.99138152,7.785714285714286,10018
118,523,W 38 St & 8 Ave,Broadway & E 22 St,40.75466591,-73.99138152,7.785714285714286,10018
122,523,W 38 St & 8 Ave,W 37 St & 10 Ave,40.75466591,-73.99138152,7.785714285714286,10018
123,523,W 38 St & 8 Ave,W 33 St & 7 Ave,40.75466591,-73.99138152,7.785714285714286,10018
126,523,W 38 St & 8 Ave,E 31 St & 3 Ave,40.75466591,-73.99138152,7.785714285714286,10018
127,523,W 38 St & 8 Ave,W 17 St & 8 Ave,40.75466591,-73.99138152,7.785714285714286,10018
129,523,W 38 St & 8 Ave,W 31 St & 7 Ave,40.75466591,-73.99138152,7.785714285714286,10018
132,523,W 38 St & 8 Ave,E 15 St & 3 Ave,40.75466591,-73.99138152,7.785714285714286,10018
134,523,W 38 St & 8 Ave,W 4 St & 7 Ave S,40.75466591,-73.99138152,7.785714285714286,10018
135,523,W 38 St & 8 Ave,E 4 St & 2 Ave,40.75466591,-73.99138152,7.785714285714286,10018
137,523,W 38 St & 8 Ave,W 13 St & 5 Ave,40.75466591,-73.99138152,7.785714285714286,10018
139,523,W 38 St & 8 Ave,E 52 St & 2 Ave,40.75466591,-73.99138152,7.785714285714286,10018
140,523,W 38 St & 8 Ave,Broadway & W 55 St,40.75466591,-73.99138152,7.785714285714286,10018
141,523,W 38 St & 8 Ave,9 Ave & W 16 St,40.75466591,-73.99138152,7.785714285714286,10018
142,523,W 38 St & 8 Ave,2 Ave & E 31 St,40.75466591,-73.99138152,7.785714285714286,10018
150,523,W 38 St & 8 Ave,St James Pl & Oliver St,40.75466591,-73.99138152,7.785714285714286,10018
152,523,W 38 St & 8 Ave,Greenwich Ave & 8 Ave,40.75466591,-73.99138152,7.785714285714286,10018
155,523,W 38 St & 8 Ave,E 14 St & Avenue B,40.75466591,-73.99138152,7.785714285714286,10018
158,523,W 38 St & 8 Ave,W 26 St & 10 Ave,40.75466591,-73.99138152,7.785714285714286,10018
160,523,W 38 St & 8 Ave,E 45 St & 3 Ave,40.75466591,-73.99138152,7.785714285714286,10018
163,523,W 38 St & 8 Ave,Grand St & Havemeyer St,40.75466591,-73.99138152,7.785714285714286,10018
166,523,W 38 St & 8 Ave,E 19 St & 3 Ave,40.75466591,-73.99138152,7.785714285714286,10018
168,523,W 38 St & 8 Ave,Church St & Leonard St,40.75466591,-73.99138152,7.785714285714286,10018
174,523,W 38 St & 8 Ave,Lawrence St & Willoughby St,40.75466591,-73.99138152,7.785714285714286,10018
179,523,W 38 St & 8 Ave,Broadway & W 51 St,40.75466591,-73.99138152,7.785714285714286,10018
182,523,W 38 St & 8 Ave,E 23 St & 1 Ave,40.75466591,-73.99138152,7.785714285714286,10018
183,523,W 38 St & 8 Ave,W 52 St & 5 Ave,40.75466591,-73.99138152,7.785714285714286,10018
184,523,W 38 St & 8 Ave,E 25 St & 1 Ave,40.75466591,-73.99138152,7.785714285714286,10018
190,523,W 38 St & 8 Ave,Broadway & W 29 St,40.75466591,-73.99138152,7.785714285714286,10018
192,523,W 38 St & 8 Ave,9 Ave & W 22 St,40.75466591,-73.99138152,7.785714285714286,10018
195,523,W 38 St & 8 Ave,W 45 St & 8 Ave,40.75466591,-73.99138152,7.785714285714286,10018
196,523,W 38 St & 8 Ave,Lispenard St & Broadway,40.75466591,-73.99138152,7.785714285714286,10018
197,523,W 38 St & 8 Ave,Forsyth St & Broome St,40.75466591,-73.99138152,7.785714285714286,10018
204,523,W 38 St & 8 Ave,10 Ave & W 28 St,40.75466591,-73.99138152,7.785714285714286,10018
205,523,W 38 St & 8 Ave,W 15 St & 7 Ave,40.75466591,-73.99138152,7.785714285714286,10018
207,523,W 38 St & 8 Ave,W 22 St & 10 Ave,40.75466591,-73.99138152,7.785714285714286,10018
209,523,W 38 St & 8 Ave,Maiden Ln & Pearl St,40.75466591,-73.99138152,7.785714285714286,10018
210,523,W 38 St & 8 Ave,Stanton St & Chrystie St,40.75466591,-73.99138152,7.785714285714286,10018
211,523,W 38 St & 8 Ave,Lafayette St & E 8 St,40.75466591,-73.99138152,7.785714285714286,10018
213,523,W 38 St & 8 Ave,11 Ave & W 27 St,40.75466591,-73.99138152,7.785714285714286,10018
215,523,W 38 St & 8 Ave,Watts St & Greenwich St,40.75466591,-73.99138152,7.785714285714286,10018
216,523,W 38 St & 8 Ave,8 Ave & W 33 St,40.75466591,-73.99138152,7.785714285714286,10018
217,523,W 38 St & 8 Ave,MacDougal St & Prince St,40.75466591,-73.99138152,7.785714285714286,10018
5730,488,W 39 St & 9 Ave,W 31 St & 7 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5731,488,W 39 St & 9 Ave,Washington St & Gansevoort St,40.75645824,-73.99372222,8.892857142857142,10018
5732,488,W 39 St & 9 Ave,E 11 St & 1 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5733,488,W 39 St & 9 Ave,2 Ave & E 31 St,40.75645824,-73.99372222,8.892857142857142,10018
5734,488,W 39 St & 9 Ave,W 47 St & 10 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5735,488,W 39 St & 9 Ave,W 20 St & 7 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5736,488,W 39 St & 9 Ave,W 26 St & 8 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5737,488,W 39 St & 9 Ave,E 33 St & 5 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5738,488,W 39 St & 9 Ave,Broadway & W 36 St,40.75645824,-73.99372222,8.892857142857142,10018
5739,488,W 39 St & 9 Ave,Barrow St & Hudson St,40.75645824,-73.99372222,8.892857142857142,10018
5740,488,W 39 St & 9 Ave,1 Ave & E 30 St,40.75645824,-73.99372222,8.892857142857142,10018
5741,488,W 39 St & 9 Ave,Broadway & W 58 St,40.75645824,-73.99372222,8.892857142857142,10018
5742,488,W 39 St & 9 Ave,10 Ave & W 28 St,40.75645824,-73.99372222,8.892857142857142,10018
5743,488,W 39 St & 9 Ave,9 Ave & W 14 St,40.75645824,-73.99372222,8.892857142857142,10018
5744,488,W 39 St & 9 Ave,Pershing Square N,40.75645824,-73.99372222,8.892857142857142,10018
5745,488,W 39 St & 9 Ave,W 27 St & 7 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5746,488,W 39 St & 9 Ave,9 Ave & W 18 St,40.75645824,-73.99372222,8.892857142857142,10018
5747,488,W 39 St & 9 Ave,Murray St & West St,40.75645824,-73.99372222,8.892857142857142,10018
5748,488,W 39 St & 9 Ave,E 17 St & Broadway,40.75645824,-73.99372222,8.892857142857142,10018
5749,488,W 39 St & 9 Ave,8 Ave & W 33 St,40.75645824,-73.99372222,8.892857142857142,10018
5750,488,W 39 St & 9 Ave,9 Ave & W 16 St,40.75645824,-73.99372222,8.892857142857142,10018
5751,488,W 39 St & 9 Ave,Lexington Ave & E 24 St,40.75645824,-73.99372222,8.892857142857142,10018
5752,488,W 39 St & 9 Ave,Carmine St & 6 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5753,488,W 39 St & 9 Ave,Centre St & Chambers St,40.75645824,-73.99372222,8.892857142857142,10018
5754,488,W 39 St & 9 Ave,9 Ave & W 22 St,40.75645824,-73.99372222,8.892857142857142,10018
5755,488,W 39 St & 9 Ave,W 24 St & 7 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5756,488,W 39 St & 9 Ave,8 Ave & W 52 St,40.75645824,-73.99372222,8.892857142857142,10018
5758,488,W 39 St & 9 Ave,Canal St & Rutgers St,40.75645824,-73.99372222,8.892857142857142,10018
5759,488,W 39 St & 9 Ave,Broadway & W 39 St,40.75645824,-73.99372222,8.892857142857142,10018
5761,488,W 39 St & 9 Ave,E 47 St & Park Ave,40.75645824,-73.99372222,8.892857142857142,10018
5763,488,W 39 St & 9 Ave,W 20 St & 8 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5764,488,W 39 St & 9 Ave,Perry St & Bleecker St,40.75645824,-73.99372222,8.892857142857142,10018
5765,488,W 39 St & 9 Ave,W 39 St & 9 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5766,488,W 39 St & 9 Ave,9 Ave & W 45 St,40.75645824,-73.99372222,8.892857142857142,10018
5767,488,W 39 St & 9 Ave,W 49 St & 8 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5769,488,W 39 St & 9 Ave,Lexington Ave & E 26 St,40.75645824,-73.99372222,8.892857142857142,10018
5770,488,W 39 St & 9 Ave,W 56 St & 6 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5771,488,W 39 St & 9 Ave,Bank St & Washington St,40.75645824,-73.99372222,8.892857142857142,10018
5772,488,W 39 St & 9 Ave,6 Ave & W 33 St,40.75645824,-73.99372222,8.892857142857142,10018
5773,488,W 39 St & 9 Ave,1 Ave & E 15 St,40.75645824,-73.99372222,8.892857142857142,10018
5775,488,W 39 St & 9 Ave,W 4 St & 7 Ave S,40.75645824,-73.99372222,8.892857142857142,10018
5776,488,W 39 St & 9 Ave,W 52 St & 9 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5777,488,W 39 St & 9 Ave,W 26 St & 10 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5778,488,W 39 St & 9 Ave,West St & Chambers St,40.75645824,-73.99372222,8.892857142857142,10018
5779,488,W 39 St & 9 Ave,W 34 St & 11 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5780,488,W 39 St & 9 Ave,Greenwich St & Warren St,40.75645824,-73.99372222,8.892857142857142,10018
5784,488,W 39 St & 9 Ave,Barclay St & Church St,40.75645824,-73.99372222,8.892857142857142,10018
5786,488,W 39 St & 9 Ave,W 59 St & 10 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5789,488,W 39 St & 9 Ave,12 Ave & W 40 St,40.75645824,-73.99372222,8.892857142857142,10018
5790,488,W 39 St & 9 Ave,W 49 St & 5 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5791,488,W 39 St & 9 Ave,E 20 St & 2 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5792,488,W 39 St & 9 Ave,Broadway & W 60 St,40.75645824,-73.99372222,8.892857142857142,10018
5793,488,W 39 St & 9 Ave,Pearl St & Hanover Square,40.75645824,-73.99372222,8.892857142857142,10018
5794,488,W 39 St & 9 Ave,1 Ave & E 18 St,40.75645824,-73.99372222,8.892857142857142,10018
5795,488,W 39 St & 9 Ave,Sullivan St & Washington Sq,40.75645824,-73.99372222,8.892857142857142,10018
5796,488,W 39 St & 9 Ave,W 29 St & 9 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5801,488,W 39 St & 9 Ave,Greenwich Ave & Charles St,40.75645824,-73.99372222,8.892857142857142,10018
5804,488,W 39 St & 9 Ave,Greenwich Ave & 8 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5805,488,W 39 St & 9 Ave,W 17 St & 8 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5809,488,W 39 St & 9 Ave,Broadway & W 29 St,40.75645824,-73.99372222,8.892857142857142,10018
5810,488,W 39 St & 9 Ave,8 Ave & W 31 St,40.75645824,-73.99372222,8.892857142857142,10018
5813,488,W 39 St & 9 Ave,W 53 St & 10 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5814,488,W 39 St & 9 Ave,E 48 St & 3 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5818,488,W 39 St & 9 Ave,Howard St & Centre St,40.75645824,-73.99372222,8.892857142857142,10018
5819,488,W 39 St & 9 Ave,Lawrence St & Willoughby St,40.75645824,-73.99372222,8.892857142857142,10018
5820,488,W 39 St & 9 Ave,E 40 St & 5 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5821,488,W 39 St & 9 Ave,11 Ave & W 41 St,40.75645824,-73.99372222,8.892857142857142,10018
5822,488,W 39 St & 9 Ave,Allen St & E Houston St,40.75645824,-73.99372222,8.892857142857142,10018
5823,488,W 39 St & 9 Ave,W 15 St & 7 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5826,488,W 39 St & 9 Ave,W 33 St & 7 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5832,488,W 39 St & 9 Ave,W 22 St & 10 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5833,488,W 39 St & 9 Ave,E 19 St & 3 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5834,488,W 39 St & 9 Ave,W 37 St & 10 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5835,488,W 39 St & 9 Ave,Broadway & W 24 St,40.75645824,-73.99372222,8.892857142857142,10018
5837,488,W 39 St & 9 Ave,MacDougal St & Washington Sq,40.75645824,-73.99372222,8.892857142857142,10018
5839,488,W 39 St & 9 Ave,E 15 St & 3 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5843,488,W 39 St & 9 Ave,W 25 St & 6 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5847,488,W 39 St & 9 Ave,E 31 St & 3 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5849,488,W 39 St & 9 Ave,W 21 St & 6 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5850,488,W 39 St & 9 Ave,Park Pl & Church St,40.75645824,-73.99372222,8.892857142857142,10018
5852,488,W 39 St & 9 Ave,W 20 St & 11 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5853,488,W 39 St & 9 Ave,W 18 St & 6 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5854,488,W 39 St & 9 Ave,E 16 St & Irving Pl,40.75645824,-73.99372222,8.892857142857142,10018
5855,488,W 39 St & 9 Ave,E 56 St & Madison Ave,40.75645824,-73.99372222,8.892857142857142,10018
5856,488,W 39 St & 9 Ave,E 16 St & 5 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5857,488,W 39 St & 9 Ave,W 51 St & 6 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5859,488,W 39 St & 9 Ave,Broadway & W 37 St,40.75645824,-73.99372222,8.892857142857142,10018
5861,488,W 39 St & 9 Ave,Mercer St & Bleecker St,40.75645824,-73.99372222,8.892857142857142,10018
5862,488,W 39 St & 9 Ave,W 45 St & 8 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5865,488,W 39 St & 9 Ave,Broadway & E 22 St,40.75645824,-73.99372222,8.892857142857142,10018
5868,488,W 39 St & 9 Ave,E 39 St & 2 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5872,488,W 39 St & 9 Ave,Warren St & Church St,40.75645824,-73.99372222,8.892857142857142,10018
5874,488,W 39 St & 9 Ave,Broadway & Battery Pl,40.75645824,-73.99372222,8.892857142857142,10018
5875,488,W 39 St & 9 Ave,E 32 St & Park Ave,40.75645824,-73.99372222,8.892857142857142,10018
5877,488,W 39 St & 9 Ave,W 44 St & 5 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5881,488,W 39 St & 9 Ave,W 22 St & 8 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5882,488,W 39 St & 9 Ave,E 13 St & Avenue A,40.75645824,-73.99372222,8.892857142857142,10018
5883,488,W 39 St & 9 Ave,Broadway & W 41 St,40.75645824,-73.99372222,8.892857142857142,10018
5886,488,W 39 St & 9 Ave,E 30 St & Park Ave S,40.75645824,-73.99372222,8.892857142857142,10018
5887,488,W 39 St & 9 Ave,E 10 St & 5 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5894,488,W 39 St & 9 Ave,5 Ave & E 29 St,40.75645824,-73.99372222,8.892857142857142,10018
5895,488,W 39 St & 9 Ave,Broadway & W 32 St,40.75645824,-73.99372222,8.892857142857142,10018
5899,488,W 39 St & 9 Ave,E 33 St & 1 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5900,488,W 39 St & 9 Ave,Bank St & Hudson St,40.75645824,-73.99372222,8.892857142857142,10018
5901,488,W 39 St & 9 Ave,E 51 St & Lexington Ave,40.75645824,-73.99372222,8.892857142857142,10018
5911,488,W 39 St & 9 Ave,Christopher St & Greenwich St,40.75645824,-73.99372222,8.892857142857142,10018
5916,488,W 39 St & 9 Ave,Fulton St & Rockwell Pl,40.75645824,-73.99372222,8.892857142857142,10018
5918,488,W 39 St & 9 Ave,W 38 St & 8 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5920,488,W 39 St & 9 Ave,E 14 St & Avenue B,40.75645824,-73.99372222,8.892857142857142,10018
5921,488,W 39 St & 9 Ave,Washington Pl & 6 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5922,488,W 39 St & 9 Ave,W 52 St & 5 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5923,488,W 39 St & 9 Ave,W 43 St & 10 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5927,488,W 39 St & 9 Ave,Forsyth St & Canal St,40.75645824,-73.99372222,8.892857142857142,10018
5929,488,W 39 St & 9 Ave,E 39 St & 3 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5940,488,W 39 St & 9 Ave,Pershing Square S,40.75645824,-73.99372222,8.892857142857142,10018
5943,488,W 39 St & 9 Ave,E 43 St & Vanderbilt Ave,40.75645824,-73.99372222,8.892857142857142,10018
5946,488,W 39 St & 9 Ave,Washington Ave & Park Ave,40.75645824,-73.99372222,8.892857142857142,10018
5947,488,W 39 St & 9 Ave,Grand St & Greene St,40.75645824,-73.99372222,8.892857142857142,10018
5948,488,W 39 St & 9 Ave,LaGuardia Pl & W 3 St,40.75645824,-73.99372222,8.892857142857142,10018
5951,488,W 39 St & 9 Ave,St Marks Pl & 2 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5952,488,W 39 St & 9 Ave,W Houston St & Hudson St,40.75645824,-73.99372222,8.892857142857142,10018
5957,488,W 39 St & 9 Ave,Bayard St & Baxter St,40.75645824,-73.99372222,8.892857142857142,10018
5961,488,W 39 St & 9 Ave,W 37 St & 5 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5963,488,W 39 St & 9 Ave,E 58 St & 3 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5967,488,W 39 St & 9 Ave,Broadway & W 55 St,40.75645824,-73.99372222,8.892857142857142,10018
5968,488,W 39 St & 9 Ave,MacDougal St & Prince St,40.75645824,-73.99372222,8.892857142857142,10018
5970,488,W 39 St & 9 Ave,W 56 St & 10 Ave,40.75645824,-73.99372222,8.892857142857142,10018
5974,488,W 39 St & 9 Ave,E 53 St & Lexington Ave,40.75645824,-73.99372222,8.892857142857142,10018
5976,488,W 39 St & 9 Ave,Avenue D & E 12 St,40.75645824,-73.99372222,8.892857142857142,10018
5977,488,W 39 St & 9 Ave,Maiden Ln & Pearl St,40.75645824,-73.99372222,8.892857142857142,10018
5978,488,W 39 St & 9 Ave,South End Ave & Liberty St,40.75645824,-73.99372222,8.892857142857142,10018
17455,485,W 37 St & 5 Ave,W 13 St & 7 Ave,40.75038009,-73.98338988,5.555555555555555,10018
17456,485,W 37 St & 5 Ave,W 43 St & 10 Ave,40.75038009,-73.98338988,5.555555555555555,10018
